,cell_0,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_20,cell_21,cell_22,cell_23,cell_24,cell_25,cell_26,cell_27,cell_28,cell_29,cell_30,cell_31,cell_32,cell_33,cell_34,cell_35,cell_36,cell_37,cell_38,cell_39,cell_40,cell_41,cell_42,cell_43,cell_44,cell_45,cell_46,cell_47,cell_48,cell_49,cell_50,cell_51,cell_52,cell_53,cell_54,cell_55,cell_56,cell_57,cell_58,cell_59,cell_60,cell_61,cell_62,cell_63,cell_64,cell_65,cell_66,cell_67,cell_68,cell_69,cell_70,cell_71,cell_72,cell_73,cell_74,cell_75,cell_76,cell_77,cell_78,cell_79,cell_80,cell_81,cell_82,cell_83,cell_84,cell_85,cell_86,cell_87,cell_88,cell_89,cell_90,cell_91,cell_92,cell_93,cell_94,cell_95,cell_96,cell_97,cell_98,cell_99,cell_100,cell_101,cell_102,cell_103,cell_104,cell_105,cell_106,cell_107,cell_108,cell_109,cell_110,cell_111,cell_112,cell_113,cell_114,cell_115,cell_116,cell_117,cell_118,cell_119,cell_120,cell_121,cell_122,cell_123,cell_124,cell_125,cell_126,cell_127,cell_128,cell_129,cell_130,cell_131,cell_132,cell_133,cell_134,cell_135,cell_136,cell_137,cell_138,cell_139,cell_140,cell_141,cell_142,cell_143,cell_144,cell_145,cell_146,cell_147,cell_148,cell_149,cell_150,cell_151,cell_152,cell_153,cell_154,cell_155,cell_156,cell_157,cell_158,cell_159,cell_160,cell_161,cell_162,cell_163,cell_164,cell_165,cell_166,cell_167,cell_168,cell_169,cell_170,cell_171,cell_172,cell_173,cell_174,cell_175,cell_176,cell_177,cell_178,cell_179,cell_180,cell_181,cell_182,cell_183,cell_184,cell_185,cell_186,cell_187,cell_188,cell_189,cell_190,cell_191,cell_192,cell_193,cell_194,cell_195,cell_196,cell_197,cell_198,cell_199,cell_200,cell_201,cell_202,cell_203,cell_204,cell_205,cell_206,cell_207,cell_208,cell_209,cell_210,cell_211,cell_212,cell_213,cell_214,cell_215,cell_216,cell_217,cell_218,cell_219,cell_220,cell_221,cell_222,cell_223,cell_224,cell_225,cell_226,cell_227,cell_228,cell_229,cell_230,cell_231,cell_232,cell_233,cell_234,cell_235,cell_236,cell_237,cell_238
ZNF800,0.5042892,0.0,0.5318396,0.0,0.0,0.0,0.33493647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0921956,0.0,0.62984955,0.0,0.0,0.0,0.0,0.0,0.8803062,0.7472771,0.8343384,0.0,0.9355487,0.0,0.0,0.0,0.0,0.7467109,0.0,0.0,0.0,0.0,0.0,0.85809666,0.0,0.0,0.0,0.0,0.8695482,0.0,0.55821925,1.5729642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5745118,0.0,0.0,0.0,0.0,1.1962663,0.0,0.0,0.0,0.0,0.0,0.0,0.5246701,0.0,0.0,0.0,0.0,0.6025632,0.0,0.0,0.46747318,0.7798116,0.6654305,0.0,0.0,0.0,0.67268854,0.0,0.57089937,0.0,0.65300703,0.0,1.0861822,1.4907681,0.0,0.0,0.0,0.0,0.78380066,0.87489206,0.7644242,0.0,0.0,0.0,0.56776977,0.0,0.0,0.0,0.0,1.1594532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0620444,0.0,0.0,0.51813656,0.0,1.3837337,0.0,1.0735074,0.7101845,0.5805476,0.0,1.0052309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4683371,0.0,0.0,0.0,0.6628842,0.0,0.0,0.63962036,0.0,0.7577105,0.0,0.7951221,0.444178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55817974,0.6018545,0.0,0.82266307,0.0,1.6959343,0.0,0.50052774,0.5447463,0.0,0.0,0.0,0.0,0.43732595,0.0,0.5543777,0.0,0.0,0.82055897,0.0,0.0,0.6114739,0.0,0.0,0.3187097,0.0,0.0,0.0,0.0,0.0,0.8310287,0.50913304,0.6035057,0.0,0.0,0.0,0.0,0.0,0.88156843,0.0,0.0,0.0,0.0,1.0186757,0.0,0.0,0.0,1.506905,0.0,0.0,1.0085939,0.0,0.5319471,0.0,0.0,0.88939726,0.0,0.6272579,0.0,0.0,0.0,0.65008855,0.0,0.8103638,0.0,0.0,0.9221051,0.0,0.0,0.0,0.0,0.6730374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49990645,0.0
FADS3,0.5042892,0.0,0.0,1.3005536,1.3302201,0.7310306,0.58539665,0.76045114,0.0,0.0,0.0,0.5908479,1.5079203,0.0,1.1094182,0.0,0.0,0.0,1.0132927,0.0,0.0,1.045391,1.1634513,0.0,0.53404534,0.4418753,0.62532854,0.75850564,0.9355487,1.9750519,0.0,0.98024565,0.0,0.0,1.7932725,0.8948992,0.8658814,0.8176061,0.0,0.0,0.0,0.0,0.0,0.75422764,0.0,0.0,0.9143351,0.0,0.34591672,0.7123921,1.5247736,0.0,1.3691549,0.6085629,0.0,0.0,0.9370836,0.0,0.0,1.0757593,0.0,2.069799,0.6260787,1.1690645,0.74388164,0.0,0.0,2.0731728,0.8670175,0.95621717,1.2078049,0.0,0.9241406,0.6025632,0.0,0.0,1.6432004,0.0,1.0614833,0.0,0.0,1.2847176,0.0,1.0415769,0.9320524,0.73918426,0.3788848,0.0,0.68383914,2.064456,0.60943,1.3029824,2.4559782,0.48458707,1.217745,0.5302212,0.0,0.72620517,1.7679585,1.0099642,0.9276878,0.0,0.8544461,1.6641394,0.90706664,0.0,0.0,0.8585485,1.4191071,1.3293667,0.0,0.0,1.2647498,0.0,1.1259525,1.0195775,1.1107677,0.0,0.9142428,0.0,0.0,0.936701,1.2122535,1.1223295,1.4962864,0.89748216,0.0,0.0,0.8250308,1.2054031,0.0,0.0,0.0,0.0,1.0267608,1.4188461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7951221,0.75066864,0.0,1.303989,0.47717786,0.6678444,1.7225116,0.6208904,2.9608614,0.0,0.0,0.0,0.0,0.31754014,1.0736941,0.890635,0.4936452,0.0,0.0,1.5577562,0.0,1.154524,1.1361982,1.0074096,1.0986123,0.0,2.6113114,0.0,1.1701797,0.0,0.0,1.5718,0.0,0.0,0.0,0.5155135,0.9703832,0.7542686,0.80009806,0.0,0.0,0.0,0.9308419,2.4305766,0.50913304,0.6035057,0.0,0.0,1.275801,0.96263885,0.48481914,0.0,0.0,0.0,0.0,0.53224576,1.3735149,0.6935906,0.5024013,0.0,2.082622,0.0,0.6941793,1.0085939,0.7578347,0.8773365,0.0,0.0,0.54048026,0.0,0.0,1.5969043,0.0,1.8669063,0.86439335,0.0,0.0,1.2049307,0.0,0.9221051,0.0,1.4543715,1.0026569,1.5796978,0.0,2.1063888,0.0,0.8582903,0.70372087,1.1911143,0.0,0.45661762,1.0803468,1.5204898
SPTAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.33493647,0.0,0.0,0.98563796,0.78422725,0.0,0.0,0.0,0.0,0.44641328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4418753,0.62532854,0.75850564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36624122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9143351,0.0,0.6024398,0.0,0.0,0.0,0.0,0.6085629,0.0,1.6252887,0.0,0.0,0.0,0.67605656,0.0,0.0,0.36125627,0.0,0.74388164,0.0,0.0,0.0,0.0,0.0,1.7391078,0.0,0.0,0.0,0.0,0.9314948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60943,0.0,0.0,0.27136382,0.0,0.5302212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5477725,0.0,0.37379858,0.0,0.0,0.0,0.0,0.0,1.5653931,0.52731925,0.0,0.51813656,0.0,0.0,0.0,1.3580067,0.4168555,0.0,1.1223295,0.0,0.0,0.0,0.0,0.8250308,0.0,0.0,0.0,0.0,0.9676432,0.0,0.0,0.0,0.0,0.0,0.0,0.54930496,0.0,0.0,0.0,0.0,0.0,0.444178,0.0,0.0,0.47717786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31754014,0.24307716,0.0,0.0,0.93415457,0.0,0.0,0.50052774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31512356,0.0,0.0,0.0,0.0,0.0,0.0,0.8539881,0.0,0.0,0.0,0.0,2.2553775,0.0,0.0,0.0,0.50913304,0.0,0.0,0.0,0.0,0.7319183,0.0,0.0,0.0,0.0,0.0,0.53224576,1.2117523,0.40576074,0.0,1.2510432,0.0,0.0,1.3878422,0.0,0.0,0.0,1.0253563,0.46123844,0.0,0.0,0.6272579,0.0,0.0,0.0,0.65008855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2255883,0.0,0.0,0.0,0.0,0.0,0.0,0.49990645,0.63848835
ENSG00000266709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0921956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44149932,0.0,1.4656011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62709033,0.0,0.75422764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9322902,0.0,0.0,0.0,0.6265883,0.0,0.0,0.0,0.0,0.65300703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72620517,0.0,0.0,0.0,0.0,0.0,1.1444021,0.0,0.0,0.0,0.0,0.9426265,0.0,0.0,0.0,0.0,0.0,0.52731925,0.0,0.0,0.0,0.0,0.0,0.0,0.4168555,0.0,0.0,0.0,0.0,0.0,1.4012569,0.8250308,0.0,0.0,2.143424,0.0,0.9676432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6611604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5543777,0.0,0.0,0.0,0.0,0.72037214,0.0,1.1064132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4314788,0.0,0.0,0.48929724,0.0,0.0,0.0,0.77917945,0.0,0.5024013,0.0,0.0,0.0,0.6941793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6272579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9221051,0.0,0.0,0.0,0.0,0.6730374,0.0,0.7627845,0.0,0.0,1.1911143,0.0,0.0,0.0,0.0
GPR68,0.0,0.0,0.0,0.0,0.29842502,0.0,1.0950252,0.0,0.0,0.0,1.2182977,0.0,0.0,1.5139319,0.0,0.44641328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1213511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6024398,0.0,0.0,0.0,0.46147063,0.0,0.0,0.0,0.0,0.583333,0.0,0.0,0.734781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6025632,0.0,0.0,0.0,0.0,0.6654305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3788848,0.0,0.0,0.0,0.0,0.0,0.0,0.48458707,0.0,0.0,0.7644242,0.0,0.0,0.0,1.191794,0.0,0.0,0.0,0.0,0.0,0.0,0.37379858,0.9426265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8577258,0.0,0.5581534,0.0,0.0,0.0,0.0,0.0,0.0,0.54621726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6628842,0.0,0.0,0.0,0.0,0.0,0.0,0.7951221,0.0,0.0,0.0,0.0,0.6678444,0.92934805,0.6208904,0.0,0.0,0.0,0.0,0.0,0.0,0.24307716,0.0,0.0,0.93415457,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.4625821,0.0,0.99186397,0.0,0.0,0.9865503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7319183,0.0,0.88156843,0.0,0.0,0.9872029,0.0,0.0,0.40576074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0253563,0.0,0.0,0.0,0.0,0.8383614,1.1183128,0.0,0.65008855,0.0,0.0,0.0,0.0,2.311294,0.0,0.0,0.0,0.0,0.6730374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR1B1,0.0,0.0,0.0,0.5115246,0.29842502,0.0,0.0,0.0,0.62172836,0.0,0.0,0.0,0.0,0.0,0.0,0.44641328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7472771,0.0,0.75850564,0.0,0.0,0.0,0.44149932,0.0,0.0,0.0,0.5443829,0.0,0.4901343,0.36624122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4150245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1885568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46747318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57089937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5302212,0.0,0.0,0.0,0.0,0.0,0.6631285,1.7047919,0.0,0.90706664,0.0,0.0,0.0,1.740491,0.0,0.4655184,0.0,0.0,1.0620444,0.0,1.2969261,0.8577258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89033824,0.0,0.0,0.0,1.2703701,0.0,0.0,0.7577105,0.0,0.0,0.0,0.0,0.8509974,0.47717786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0557318,0.0,0.5447463,0.7214682,0.0,0.0,2.2870226,0.0,0.0,0.0,1.5597413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7542686,0.0,0.0,0.0,1.0584344,0.0,0.0,0.84487903,0.0,1.0046879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2533964,0.0,0.0,2.082622,1.5495049,0.0,0.6264044,0.0,0.0,0.0,0.0,0.54048026,0.0,0.0,0.0,1.1183128,1.3175142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0882504,0.0,0.0,0.0,0.0,0.7627845,0.0,0.70372087,0.0,0.0,0.0,0.0,0.0
G3BP1,0.5042892,0.0,0.5318396,0.0,0.29842502,0.0,0.95220065,0.76045114,0.0,1.4722522,0.0,0.5908479,0.7758519,0.0,0.0,0.75395733,0.0,0.0,0.62984955,0.0,0.0,0.0,0.0,0.0,1.1370176,0.4418753,0.8343384,0.0,0.9355487,0.0,0.0,0.44149932,1.6916519,0.7467109,0.0,1.5299016,0.8658814,0.0,1.605576,0.518397,0.8326902,1.00953,1.1520054,1.4765707,0.0,0.0,1.5555706,0.0,0.34591672,0.41833612,0.0,0.0,1.2076523,0.6085629,0.0,0.0,0.5745118,0.0,0.0,0.67605656,1.4481127,1.1962663,0.6260787,0.44131157,1.1657019,0.0,0.0,0.0,1.1215811,0.0,0.0,0.0,0.9241406,0.0,1.715052,0.0,0.46747318,0.0,0.0,0.9752557,0.0,0.0,0.67268854,0.0,0.57089937,0.73918426,1.1949141,0.620464,0.68383914,0.0,0.0,1.3029824,0.0,0.66024,0.0,0.5302212,1.4913911,0.72620517,0.5271668,0.0,0.56776977,1.0583837,0.0,0.0,1.3747509,0.5477725,0.0,0.6452632,0.0,1.3293667,0.7819267,0.0,1.2647498,0.0,0.0,1.0195775,0.0,0.0,0.9142428,0.0,0.0,0.0,0.0,0.71098757,0.0,0.54621726,1.4210685,0.0,0.8250308,0.77429026,0.0,0.0,0.0,0.0,0.0,0.0,0.89033824,0.8168495,0.6628842,0.7388074,0.0,0.63962036,1.2489191,0.0,1.0670716,0.0,1.4713815,0.91802555,1.303989,0.7988757,0.0,0.0,0.6208904,0.0,0.0,0.7180795,0.0,0.0,0.7519976,1.246027,0.5413577,0.4936452,0.0,0.0,1.5577562,0.8325539,0.5447463,0.0,1.0074096,0.6931472,0.7446467,0.43732595,0.0,0.5543777,0.0,1.4733737,0.82055897,1.5155865,0.72037214,0.0,1.1064132,0.0,0.560018,1.2388142,0.0,0.0,1.0584344,0.0,0.0,0.50913304,1.2486268,0.0,0.0,0.82889426,0.96263885,0.48481914,1.6570945,0.48929724,0.0,0.9872029,0.87775946,1.0186757,0.40576074,0.83524126,0.0,0.0,0.0,0.6941793,0.0,0.7578347,0.5319471,0.0,0.0,0.0,0.0,0.6272579,0.0,1.1183128,1.0377121,0.86439335,0.9045328,0.48511574,1.2049307,0.0,0.9221051,0.6378459,0.5046214,0.0,2.0045135,1.0717083,0.0,2.0624774,0.8582903,0.70372087,1.1911143,0.86919993,0.45661762,0.49990645,1.5204898
MED20,0.0,0.0,0.0,0.0,0.29842502,0.7310306,0.7855234,0.0,0.0,0.0,1.2182977,0.0,0.0,0.0,0.0,0.9888314,1.6017329,0.0,0.0,0.0,0.0,0.0,0.74216634,0.0,0.0,0.0,0.36076748,0.0,0.0,1.1213511,0.0,0.0,0.0,0.7467109,0.0,1.1539314,0.0,0.0,0.0,0.518397,0.8326902,0.0,0.0,0.0,0.0,0.6709887,0.55821925,0.0,0.34591672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734781,0.0,0.8352514,0.0,0.0,1.1885568,2.1305847,0.0,1.1215811,0.95621717,0.0,1.3866963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752557,0.0,0.0,0.0,0.47699618,0.57089937,0.0,0.0,0.620464,0.0,0.0,0.0,0.0,0.0,0.27136382,0.46680447,0.0,0.0,0.72620517,0.0,0.0,0.0,0.0,0.37158018,0.0,0.90706664,0.0,1.2272023,0.0,1.4191071,0.38056314,0.0,0.65064836,0.0,0.0,0.0,0.0,0.0,0.0,1.3837337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4683371,0.0,0.0,0.0,0.6628842,1.4540259,0.54930496,0.0,0.0,0.0,0.0,0.0,0.444178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3821659,1.0538666,0.43847042,0.0,0.0,0.0,0.0,1.5577562,0.0,0.0,0.0,0.0,0.0,0.0,0.74056566,0.6141731,0.0,2.1418505,0.0,0.0,0.0,0.0,0.98816186,1.7442287,0.0,0.0,0.0,0.0,1.3471112,0.0,0.0,0.8310287,0.0,0.6035057,0.62354374,1.7781159,1.275801,0.0,0.48481914,0.0,0.0,0.0,0.0,0.53224576,0.4636343,0.0,0.5024013,0.0,0.0,0.0,0.6941793,0.0,0.7578347,0.0,0.0,0.77568245,0.0,0.0,0.0,0.0,0.0,1.3175142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8261456,1.0717083,0.0,1.1904246,0.0,0.0,0.0,0.0,0.0,0.0,0.63848835
SFXN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.207432,0.0,0.0,0.44641328,0.0,0.0,0.62984955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033746,0.0,0.8119392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7334569,0.0,0.0,0.0,0.0,2.5227442,0.34591672,0.41833612,0.78756356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3381503,0.0,0.0,0.0,0.0,0.979917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752557,0.0,0.0,0.0,0.79861224,0.57089937,0.0,0.0,0.0,0.68383914,1.4907681,0.0,0.0,0.0,0.80959994,0.46680447,0.5302212,0.0,0.0,0.5271668,1.2859917,0.56776977,0.0,0.0,0.0,0.0,0.0,0.0,0.8585485,0.9426265,0.8710108,0.4655184,0.0,0.82026565,0.0,0.0,0.6344644,0.0,0.0,0.0,0.0,0.0,0.4168555,0.0,0.0,1.0052309,0.0,0.0,0.0,0.0,0.0,0.0,1.0585357,1.3659012,0.0,0.0,0.9424163,0.0,0.0,0.0,0.7388074,0.0,1.026587,0.0,0.0,0.0,0.0,0.444178,0.91802555,0.8509974,0.0,0.6678444,1.4025896,0.0,0.0,0.0,0.7180795,0.0,0.0,0.55817974,0.0,0.0,0.4936452,0.0,0.0,0.0,0.0,0.0,0.0,1.0074096,0.6931472,0.0,0.74056566,0.6141731,0.9089497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2408158,0.7542686,0.0,0.0,0.0,1.0584344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4314788,0.48481914,0.0,0.0,0.0,0.0,0.53224576,0.4636343,0.40576074,0.0,0.0,0.0,1.2449493,0.0,0.6264044,0.0,0.0,0.0,0.0,0.0,1.0275834,0.0,0.0,0.0,1.3175142,0.65008855,0.9045328,0.0,0.7739268,0.0,0.0,0.0,0.0,1.0026569,0.8261456,0.0,0.0,0.0,0.0,0.70372087,0.0,0.0,0.45661762,0.49990645,0.63848835
CCDC26,0.0,0.0,0.0,0.8482963,0.29842502,0.0,0.58539665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75850564,0.0,0.0,0.0,0.44149932,0.0,0.0,0.8119392,0.0,0.0,1.063885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34591672,0.0,0.0,0.0,0.0,0.6085629,0.0,2.214821,0.5745118,0.0,0.0,0.67605656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57089937,0.0,0.0,0.620464,0.0,0.0,0.60943,1.850109,0.63559884,0.27136382,0.0,0.0,0.0,0.72620517,0.5271668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38056314,0.0,0.65064836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0735074,0.0,0.0,1.1223295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7951221,0.444178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43732595,0.0,0.31512356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3187097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4314788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46123844,0.0,0.0,0.0,0.0,0.0,0.6478233,0.65008855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4021133,0.0,0.0,0.0,0.0,0.0
NRGN,0.0,0.0,0.0,0.0,0.29842502,0.0,0.0,0.45083392,1.0022069,0.0,0.0,0.5908479,0.0,1.5139319,1.622391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62532854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8176061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4735874,0.0,1.2565743,0.0,0.0,0.0,0.0,0.0,0.0,0.734781,0.0,0.0,0.0,0.0,0.0,0.0,1.198961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6265883,0.0,0.79861224,0.9320524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0052309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7577105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31754014,0.24307716,0.0,0.0,0.0,0.0,0.6611604,0.8325539,0.0,0.0,0.0,1.9459101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50913304,0.6035057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2449493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0377121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5046214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
