,9CL_Bc74_Bc01,9CL_Bc74_Bc02,9CL_Bc74_Bc03,9CL_Bc74_Bc04,9CL_Bc74_Bc05,9CL_Bc74_Bc06,9CL_Bc74_Bc07,9CL_Bc74_Bc09,9CL_Bc74_Bc10,9CL_Bc74_Bc11,9CL_Bc74_Bc12,9CL_Bc74_Bc14,9CL_Bc74_Bc16,9CL_Bc74_Bc19,9CL_Bc74_Bc21,9CL_Bc74_Bc22,9CL_Bc74_Bc23,9CL_Bc74_Bc24,9CL_Bc74_Bc25,9CL_Bc74_Bc26,9CL_Bc74_Bc30,9CL_Bc74_Bc32,9CL_Bc75_Bc01,9CL_Bc75_Bc03,9CL_Bc75_Bc04,9CL_Bc75_Bc05,9CL_Bc75_Bc06,9CL_Bc75_Bc07,9CL_Bc75_Bc08,9CL_Bc75_Bc09,9CL_Bc75_Bc11,9CL_Bc75_Bc12,9CL_Bc75_Bc13,9CL_Bc75_Bc14,9CL_Bc75_Bc15,9CL_Bc75_Bc16,9CL_Bc75_Bc17,9CL_Bc75_Bc18,9CL_Bc75_Bc19,9CL_Bc75_Bc20,9CL_Bc75_Bc21,9CL_Bc75_Bc22,9CL_Bc75_Bc24,9CL_Bc75_Bc25,9CL_Bc75_Bc27,9CL_Bc75_Bc28,9CL_Bc75_Bc30,9CL_Bc75_Bc31,9CL_Bc75_Bc32,9CL_Bc76_Bc01,9CL_Bc76_Bc02,9CL_Bc76_Bc03,9CL_Bc76_Bc04,9CL_Bc76_Bc05,9CL_Bc76_Bc06,9CL_Bc76_Bc07,9CL_Bc76_Bc08,9CL_Bc76_Bc09,9CL_Bc76_Bc10,9CL_Bc76_Bc11,9CL_Bc76_Bc12,9CL_Bc76_Bc13,9CL_Bc76_Bc14,9CL_Bc76_Bc16,9CL_Bc76_Bc17,9CL_Bc76_Bc20,9CL_Bc76_Bc21,9CL_Bc76_Bc22,9CL_Bc76_Bc23,9CL_Bc76_Bc24,9CL_Bc76_Bc25,9CL_Bc76_Bc26,9CL_Bc76_Bc27,9CL_Bc76_Bc28,9CL_Bc76_Bc31,9CL_Bc76_Bc32,9CL_Bc77_Bc01,9CL_Bc77_Bc02,9CL_Bc77_Bc03,9CL_Bc77_Bc04,9CL_Bc77_Bc05,9CL_Bc77_Bc09,9CL_Bc77_Bc10,9CL_Bc77_Bc11,9CL_Bc77_Bc12,9CL_Bc77_Bc13,9CL_Bc77_Bc14,9CL_Bc77_Bc15,9CL_Bc77_Bc16,9CL_Bc77_Bc17,9CL_Bc77_Bc20,9CL_Bc77_Bc21,9CL_Bc77_Bc23,9CL_Bc77_Bc24,9CL_Bc77_Bc25,9CL_Bc77_Bc26,9CL_Bc77_Bc28,9CL_Bc77_Bc29,9CL_Bc77_Bc30,9CL_Bc77_Bc31,9CL_Bc77_Bc32,9CL_Bc78_Bc01,9CL_Bc78_Bc02,9CL_Bc78_Bc03,9CL_Bc78_Bc04,9CL_Bc78_Bc05,9CL_Bc78_Bc06,9CL_Bc78_Bc07,9CL_Bc78_Bc09,9CL_Bc78_Bc10,9CL_Bc78_Bc11,9CL_Bc78_Bc12,9CL_Bc78_Bc13,9CL_Bc78_Bc14,9CL_Bc78_Bc15,9CL_Bc78_Bc16,9CL_Bc78_Bc17,9CL_Bc78_Bc18,9CL_Bc78_Bc19,9CL_Bc78_Bc20,9CL_Bc78_Bc21,9CL_Bc78_Bc22,9CL_Bc78_Bc23,9CL_Bc78_Bc24,9CL_Bc78_Bc25,9CL_Bc78_Bc26,9CL_Bc78_Bc27,9CL_Bc78_Bc28,9CL_Bc78_Bc29,9CL_Bc78_Bc30,9CL_Bc78_Bc31,9CL_Bc79_Bc01,9CL_Bc79_Bc02,9CL_Bc79_Bc03,9CL_Bc79_Bc04,9CL_Bc79_Bc05,9CL_Bc79_Bc07,9CL_Bc79_Bc08,9CL_Bc79_Bc09,9CL_Bc79_Bc10,9CL_Bc79_Bc11,9CL_Bc79_Bc12,9CL_Bc79_Bc13,9CL_Bc79_Bc14,9CL_Bc79_Bc15,9CL_Bc79_Bc16,9CL_Bc79_Bc17,9CL_Bc79_Bc18,9CL_Bc79_Bc20,9CL_Bc79_Bc22,9CL_Bc79_Bc23,9CL_Bc79_Bc24,9CL_Bc79_Bc25,9CL_Bc79_Bc26,9CL_Bc79_Bc27,9CL_Bc79_Bc28,9CL_Bc79_Bc30,9CL_Bc79_Bc31,9CL_Bc79_Bc32
TOGARAM1,0.0,0.0,0.0,0.45848304,0.0,0.0,0.0,0.0,0.0,0.0,1.2224756,1.2427268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38757688,0.0,0.0,0.90656406,0.0,0.0,0.0,1.2414305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6697703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9178078,0.0,0.0,0.0,0.0,0.0,2.2913754,0.0,0.0,0.0,0.0,0.6999014,0.0,0.0,0.0,0.47282013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37327176,0.0,0.0,0.0,0.96438587,0.68011004,0.0,0.0,0.0,0.0,0.49912113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36066318,0.0,0.0,0.0,0.7853255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87763864,0.68179876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65495956,0.0,1.1480172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6433644,0.0,0.0,0.0,0.60038286,0.0,0.0
FAM72A,0.0,0.0,0.61047846,1.0975727,0.46881717,2.1629155,0.0,2.1547346,1.5345153,2.0339897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99671656,1.5844015,1.8714739,1.2231121,0.0,1.1771855,1.691717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97602373,1.5758944,0.84008753,0.0,0.0,1.679298,0.98424155,1.2858666,0.0,0.721655,1.6643224,2.054872,1.0379364,0.6144469,0.90614015,0.0,0.0,0.0,1.2892588,1.228763,0.0,0.0,1.1364967,1.3142842,0.6430873,0.0,1.863169,0.80875856,0.0,0.0,0.0,0.87099516,1.8981221,1.2863393,1.683124,0.0,0.9801816,1.3983009,1.8411587,0.0,1.1869466,2.1303434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9571438,0.92639905,0.0,1.0644157,1.3789263,1.216434,0.95336777,0.941201,0.9190115,0.62336075,0.0,0.0,1.3577713,0.0,1.567016,0.0,1.9421356,0.2388098,0.0,0.83583885,0.96407646,1.9353393,0.97182435,1.7802824,0.0,0.7647137,0.0,1.8362037,2.1439724,1.4677751,0.8034114,2.1043944,1.9215848,0.0,0.0,1.870891,0.0,1.8333571,0.0,0.0,0.78560835,1.6872197,1.9072202,0.0,0.0,2.281517,0.0,0.0,0.0,1.9326437,0.0,2.268706,1.2262914,0.0,0.0,0.0,1.741411,0.0,1.8647956,1.3641984,0.0,0.0,0.0,0.0,0.0,1.7282964,0.0,0.0,0.0,1.4325298,1.3147317,0.0,1.5481323,0.0,0.0,1.5095562,0.0,0.0,1.1969645
CTSB,0.0,0.9091028,0.61047846,0.89779353,0.7867311,1.39661,0.9613426,1.16022,0.0,0.8879573,0.0,0.0,0.6721461,1.1992058,2.6825886,0.0,0.0,1.6626806,1.88418,0.44809878,0.0,0.0,0.0,0.93807334,1.4864045,0.0,0.0,2.9126854,1.1013383,1.6451267,0.737414,0.76663196,1.06251,0.0,1.9048362,1.5929533,0.0,1.4819343,0.0,1.5405174,1.4017516,1.3626578,1.4516804,0.0,0.5095565,1.5553412,0.74871236,0.0,0.7202052,0.62951404,0.0,1.0790994,1.736055,1.0061326,1.3093688,1.9901204,1.2619516,1.3807237,0.0,0.8139014,0.0,0.5633273,0.0,1.6591824,0.7157465,0.71304566,0.8424706,0.0,0.0,1.9723868,0.6874755,0.6411184,2.2673776,1.9680661,1.8245764,1.9122798,0.0,0.0,0.0,1.011813,0.0,0.0,1.0242246,0.52739507,0.0,1.3919195,0.6079678,1.0184255,1.200193,1.0044378,0.0,1.3039823,1.061594,0.0,1.5637008,0.6075124,0.37327176,0.0,1.2506667,1.146584,0.5942039,0.0,0.97182435,1.4116942,0.85342526,1.6368831,0.4766284,1.4147912,0.9768105,0.0,0.0,2.3823228,0.0,0.89700544,1.5726689,1.5909729,0.6654334,0.60605067,0.7080831,0.0,0.0,0.0,1.9041001,0.6286128,1.1767538,0.7425471,0.0,0.0,0.82422096,0.9476389,1.3377413,1.3692231,0.0,0.7055692,1.6808727,0.0,0.5916079,0.731992,0.0,0.0,0.0,0.65495956,1.4515866,0.0,0.0,0.7690722,0.0,0.0,1.4556701,1.6801025,0.9222245,1.2214963,0.6433644,0.8182408,1.6045161,1.0160857,1.4565818,1.3429823,0.0
ZNF800,0.0,1.1703566,0.9867956,1.732254,1.0275846,0.0,0.0,0.0,0.0,0.0,0.95808345,0.0,0.6721461,0.0,0.0,0.0,0.0,1.4858551,0.95341647,0.9917692,1.5771219,0.806847,0.7526483,0.0,0.61804247,1.3979216,0.0,1.5826905,0.5306055,0.0,0.0,0.44123235,0.38757688,0.99715936,0.0,0.0,0.88715947,1.4819343,1.2862285,1.2368281,0.54352844,0.5461776,1.1224667,0.0,0.0,0.0,1.1720337,0.0,0.0,1.0128354,0.0,0.0,1.9233197,0.5034068,1.1078615,1.0312929,0.6697703,0.0,1.3415587,0.0,1.0798558,0.0,0.0,0.5360072,0.0,0.71304566,0.0,0.0,0.7011675,1.0181056,0.0,0.6411184,0.0,0.8361468,0.0,0.0,0.0,0.9950003,0.0,1.011813,0.0,0.6999014,0.51419514,0.71381646,0.40654927,1.3919195,0.49271515,0.77896756,0.0,1.0044378,0.0,1.8512659,1.5648487,1.0080769,1.3915734,0.98678046,1.1824616,0.731862,1.4640794,0.0,0.0,0.68011004,0.97182435,0.66577923,0.0,0.47315302,0.0,1.1239827,0.48471862,0.64398444,0.46233192,0.73822844,1.2786816,0.89700544,0.0,1.1541735,1.7043655,0.60605067,0.0,1.2197206,1.2200869,0.0,0.0,1.0116066,0.0,0.0,0.0,0.0,0.82422096,0.0,0.87763864,0.68179876,0.0,1.1151409,0.89883804,1.6743324,1.1043388,0.0,0.5675567,0.0,0.0,0.0,0.0,0.0,0.0,0.7690722,0.0,0.0,1.4556701,0.8047586,0.0,1.2214963,1.0316689,0.0,1.2401862,0.0,0.60038286,0.0,0.0
ATF6B,0.0,0.5544869,0.19089144,0.0,0.37058175,0.0,0.0,0.0,0.0,0.3056743,0.0,0.20648523,0.21479598,0.45702618,0.0,0.0,0.0,0.19364996,0.18175459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39440712,0.0,0.0,0.9691805,0.0,0.21244906,0.0,0.0,1.4633833,0.5388947,0.0,0.0,0.0,0.16595341,0.6462132,0.0,0.0,0.28688905,0.80895823,0.56906915,0.82931364,0.5828529,0.0,0.8109302,0.44920912,0.46018305,0.15150742,0.15613988,0.20341928,0.21385828,0.0,0.0,0.27320817,0.0,0.18208647,0.3852549,0.0,0.23224467,1.0368583,0.63420916,0.0,0.0,0.36602172,0.0,0.37108174,0.0,0.0,0.23111838,0.0,2.6625502,0.7594272,0.0,0.5046881,0.8725504,0.0,0.0,0.0,0.22379419,0.0,0.0,0.25836033,0.19079687,0.19581059,0.24176152,0.0,0.0,0.0,0.32037663,0.0,0.20395218,0.12651679,0.18873641,0.19703887,0.0,0.0,0.59959483,1.3449563,0.18022804,0.0,0.0,0.23082247,0.48471862,0.64398444,0.0,0.24142064,0.2806481,0.0,0.88884145,0.0,0.21215002,0.60605067,0.0,0.0,0.7151647,0.90346676,0.0,0.0,0.98688716,0.24319729,0.3720206,0.27604964,0.2776514,0.18019553,0.3010696,0.0,0.0,0.22813089,0.0,0.23976624,0.33893043,0.0,0.45296168,0.4552931,0.0,0.0,0.27631927,0.0,0.0,0.0,0.0,1.0990913,0.0,0.0,0.0,0.78669673,0.0,0.0,0.0,0.36505294,0.60038286,0.58754337,0.0
AKR1B1,0.0,0.0,0.0,0.0,0.0,0.9245517,0.0,0.0,0.7943605,0.0,1.438268,0.0,0.0,0.76952493,0.0,0.0,0.0,0.6177152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306055,0.0,0.0,0.7463295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54352844,0.0,0.0,0.6479889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.439697,0.0,0.0,0.0,0.0,0.53429806,0.0,0.0,0.0,0.6626766,0.0,1.1286327,0.0,0.0,0.0,0.0,0.0,0.6874755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8725504,0.6999014,0.51419514,0.0,0.0,0.0,0.0,0.0,0.0,0.62336075,0.0,0.0,0.0,0.0,0.32037663,0.0,0.37327176,0.0,0.3474441,0.0,0.0,0.68011004,0.0,0.66577923,0.0,0.0,0.0,0.0,0.0,0.64398444,0.46233192,0.0,0.49954742,0.0,0.0,0.0,0.6654334,0.0,0.66572976,0.0,0.0,0.0,0.0,0.0,0.0,0.7425471,0.8558364,0.0,0.0,0.0,0.0,0.68179876,0.79040205,0.0,0.0,0.0,0.0,0.731992,0.0,0.0,0.0,0.0,0.0,1.6684375,2.0270498,0.7690722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8182408,0.80116194,0.0,0.0,0.0,0.0
G3BP1,1.3195553,1.3773013,2.4796476,2.4141135,2.0253985,0.9245517,1.765692,0.0,2.1136198,1.6659092,1.438268,1.8724773,2.1595788,2.0734792,2.310745,2.524537,1.5149349,2.1624227,2.2793238,1.341994,1.9112453,2.1335733,2.746885,1.862946,1.4864045,1.1089542,1.6733505,1.9172245,2.163274,1.9248811,1.4519807,1.3278995,1.6602558,2.3148146,2.1545966,2.1257293,1.3921639,1.8974828,1.5950686,2.1203446,2.1994507,2.1121998,1.8214897,1.3177686,1.2969742,1.5553412,1.1720337,1.9739612,2.3507743,2.0811384,1.7917595,1.5859762,2.0809863,2.0613518,2.0489292,1.7068776,1.571768,1.9395412,1.3415587,2.144781,1.0798558,2.2323322,1.5602291,1.6591824,1.8291463,1.6410881,1.9739022,2.0488393,1.1092918,1.8411587,2.069495,1.0286211,1.7825795,1.8293498,1.8245764,1.4953957,2.2913754,2.6836073,1.3939377,2.2775664,2.0750608,1.957461,2.4656212,2.1563606,2.2541993,2.0346587,2.1565242,2.5016491,1.6494797,2.1732364,2.425151,0.0,2.3470685,1.8279271,2.6544826,2.4006846,2.4342287,2.3195462,2.3952267,1.6781852,2.6380146,1.5884961,1.4552425,1.8985246,2.0930552,2.0354266,2.376779,1.4147912,1.7900488,2.2122743,2.4493217,1.865804,2.3720765,2.273516,1.5726689,1.7538989,2.346921,2.5388014,2.013175,1.9409842,2.2441704,1.9275395,0.69265425,2.0794494,0.0,2.2834275,2.0498466,1.2650603,1.8116299,1.8761989,0.87763864,1.9263761,1.9489644,2.4203672,2.2762904,2.375303,2.2048526,2.0116055,2.1563468,2.431808,1.8401985,0.65495956,1.1568568,1.6684375,2.387614,2.2087517,2.5498614,2.3360238,1.4556701,2.4953032,1.3937061,2.561968,2.4710162,1.6529843,2.586356,1.5095562,1.7811869,1.8453656,2.3191354
RPP30,0.0,0.9091028,0.61047846,1.2019782,1.6461014,0.0,1.765692,0.0,0.7943605,1.6659092,0.0,2.2253351,1.354625,1.7289904,0.0,2.1583385,1.5149349,1.2708994,1.221372,1.4797847,1.0717553,1.7856283,0.0,1.203747,1.8134812,0.7009136,1.0050334,0.0,1.5040345,1.2553312,2.3809066,1.4650434,1.2140313,1.3483204,0.0,1.9319857,1.3497458,1.71114,0.83705515,1.5405174,1.9134724,1.5332484,1.4130911,2.3142097,1.2969742,0.80895823,1.1720337,1.5840095,1.8364577,0.62951404,1.0986123,0.0,1.5054506,1.3723387,0.855231,1.9901204,1.571768,1.9395412,1.1374325,0.8139014,0.0,1.1846437,1.0577749,1.7857718,0.7157465,0.71304566,1.0192301,0.75446886,1.3983009,1.0181056,1.3777747,0.6411184,1.5494499,1.8293498,1.4158777,2.205623,3.145071,2.4184418,2.1490521,1.2880956,0.0,0.6999014,1.8529073,1.7073504,1.1007794,1.2290705,1.266107,1.2114773,1.2591889,2.2671506,1.2423888,1.3039823,1.7452685,1.0080769,1.2929518,1.2550446,1.1824616,1.3076217,1.4640794,1.0088083,1.4460604,2.1739287,0.97182435,1.5652823,0.5821942,1.9530942,0.79807895,1.4147912,0.0,0.64398444,1.5099785,0.73822844,0.0,1.3621291,0.0,0.8341435,0.6654334,1.2526292,1.3448812,0.0,1.3823749,0.0,2.3016977,1.2878608,2.8158152,1.6873473,1.3101376,0.8205078,1.576979,1.4253284,2.244032,0.68179876,1.2262914,0.7055692,0.89883804,1.4616803,1.3413284,0.731992,1.4001498,1.1959028,1.1375494,2.2327614,1.1568568,2.6327248,0.0,0.7690722,2.4086423,1.2998055,0.0,1.2448211,0.9222245,1.7551854,1.858987,1.9923228,1.7770711,0.0,0.60038286,1.8453656,2.6103976
RHAG,2.6884449,3.0090053,2.4065619,3.1648521,3.2853532,3.2903607,2.5101225,2.793276,3.0159469,3.3878827,2.738273,2.8646803,3.3263373,3.4001472,3.029047,3.0935867,3.3807566,3.2824352,3.002445,1.9766703,3.6493528,1.2475101,3.5132098,2.978619,3.2505097,2.5792406,3.120159,4.561917,2.5571764,2.775958,3.0267174,3.3384874,2.781858,3.2167935,3.6666863,4.1660366,2.898046,2.8257408,2.8162866,3.3283172,3.1210158,2.7886744,3.1695452,2.4004934,3.3642297,3.1535995,2.5845282,2.9753976,3.2292879,3.2405417,3.137362,3.5823104,1.9233197,1.9763429,2.7644994,3.5888228,2.15528,2.2958965,2.8875904,3.7187839,4.784149,2.9123325,3.2363002,2.930085,2.6062803,2.675702,3.4374375,2.945686,2.4995618,3.3148837,2.6974368,2.8944445,3.3392668,2.438834,3.2157016,3.7770488,2.9326358,3.1424882,3.228649,2.7059667,2.7033768,2.8458896,3.0202527,3.4294791,3.067586,3.0705352,3.3678882,3.3975546,3.2667372,2.8586824,2.024238,2.8392906,2.9912097,3.57813,3.2105103,3.1052322,3.271044,3.2509868,3.740738,3.7569106,3.2326858,3.4710667,2.525675,3.0381274,3.3844786,3.0713775,2.789069,3.1271722,3.2559543,2.392844,3.1953456,0.73822844,2.9519532,2.9138162,2.356006,3.4328685,3.3796332,2.7200234,2.8918364,3.1641786,2.9394855,3.774511,2.396999,2.4423552,3.7291737,2.164353,0.8558364,2.9994652,2.7134452,3.2065675,3.6252885,2.6178782,3.7363737,3.956039,3.0631318,2.7139995,3.6300197,2.7100375,3.2661567,3.053925,3.423207,3.507875,3.1267266,2.7765534,2.483747,2.8454144,2.88283,2.6632562,4.2948585,2.9072394,2.7818449,3.540717,3.3026025,3.4466875,3.1401057,2.8250182,2.9497912,3.3575294,2.766079
HNRNPM,2.3604906,2.659141,2.1529834,2.3606277,3.487358,2.4548912,3.5982575,3.0308926,3.1282706,3.2862685,3.0096524,3.3176482,3.3664603,3.0845363,3.3409445,3.1768126,3.5095108,3.3140132,3.2471,3.4401317,3.1799693,2.3912048,2.964502,3.1590528,2.9423919,3.0104373,3.47122,2.7876,3.2386255,3.3533716,2.5646222,3.3771,3.3775306,2.927234,3.3874884,3.0755236,2.9738388,3.4535704,3.0273924,2.896613,2.5299723,3.094336,3.5609038,3.1693625,2.8686838,3.6466463,3.43674,2.9753976,3.1866338,3.4831197,3.218876,2.3711913,2.5405998,3.1592426,2.6277955,3.1594918,3.173778,2.9373972,2.84745,2.9882255,2.8066301,2.9123325,2.832014,3.0376766,3.1878288,3.5039363,3.358787,2.819636,3.3476152,3.2822344,2.8225105,2.9429674,2.402974,2.2458875,3.3336632,2.8421035,3.7135327,3.40111,2.7821338,3.353488,2.7925794,3.7743523,3.4522858,2.7007067,3.6275034,3.3526115,3.2516687,3.1529584,3.2004642,3.3356235,3.1069877,3.418491,3.7953193,3.4205275,2.5714428,3.2284265,2.9256682,3.2716687,2.79554,3.1437728,2.978918,2.1739287,2.6513603,2.781059,3.484265,3.0429285,3.3053212,3.0316932,2.8059664,2.738569,3.0713975,3.0282023,3.0789335,3.1260467,3.389334,2.7603018,3.2053661,2.9616532,3.331835,3.538271,3.0301487,1.687763,3.2948873,2.5840058,3.245794,3.3107002,3.2331793,3.3216026,3.415836,3.326955,3.0519416,3.2361572,3.4070919,2.7176695,3.4492443,3.3355987,3.3616855,3.7874305,3.1746545,3.025563,3.0112393,3.5400019,3.4153945,3.567587,3.5251327,3.3188498,3.4454236,3.463302,3.3068442,3.5007432,3.4435406,3.3913867,2.9474578,3.0570223,3.7263737,2.2835863,3.337652,3.3939793,3.174598
TUBB1,0.0,0.0,0.0,1.0097878,0.0,1.39661,0.0,1.6829245,0.0,0.0,0.0,1.0419701,0.0,1.1992058,0.0,1.0695904,0.0,0.0,0.0,0.0,1.0717553,0.0,0.0,0.575223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6984118,0.38886124,0.0,0.0,0.0,0.88715947,0.0,0.0,1.2368281,0.0,1.1611888,0.0,0.0,0.8454843,0.0,0.0,0.0,0.0,1.0128354,0.0,0.0,0.77414083,0.0,0.0,0.6430873,0.0,0.9118367,0.0,0.0,0.0,0.0,0.6626766,0.0,0.0,0.0,1.2965313,0.0,0.7011675,0.0,0.0,0.0,0.0,0.8361468,0.0,0.77890366,0.0,0.0,0.0,1.011813,0.8725504,0.0,0.0,0.52739507,0.0,0.0,1.266107,0.46348906,0.0,0.0,0.0,0.0,0.0,2.0745928,0.32092473,0.0,0.0,0.0,1.3630555,0.0,0.0,0.0,1.4552425,0.0,0.0,1.0350124,0.0,2.1126099,0.0,0.0,0.0,0.0,1.2786816,0.0,0.0,0.36066318,0.6654334,0.0,0.0,0.0,0.0,1.9275395,1.097955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1151409,0.0,0.0,1.2298377,0.0,0.0,0.0,0.0,1.9010394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5685174,0.0,0.0,0.0,0.0,0.0
REL,0.0,0.0,1.0841388,1.4649134,2.2988951,0.0,0.0,1.2797949,0.0,1.0039587,1.236571,0.6972491,0.88709646,1.3699336,1.4106094,1.5290914,0.0,1.2131487,2.0675254,1.6992952,0.0,0.8886809,2.2224462,0.65747976,1.7618147,0.7336279,1.1559757,0.0,0.65219456,0.0,1.2096338,0.5286293,0.0,0.0,0.0,0.0,1.0406233,1.4419918,0.0,0.0,1.1999705,0.9803767,2.0309594,1.179794,0.0,1.364402,0.0,1.1063303,0.0,1.238482,2.2434719,1.9382367,0.83983624,2.1247222,1.0532656,1.3038834,0.75712943,0.99721956,1.1482435,1.658734,0.0,0.6698559,0.94782925,0.5516512,0.9983957,0.0,0.0,0.0,0.79491186,0.0,1.3240044,0.8596282,1.8966386,2.2243478,1.6831905,1.0225085,0.0,0.0,1.5884088,1.5310075,1.1418929,1.5677322,0.0,0.4597877,1.9229995,0.94622415,1.5887396,1.1473136,1.1439468,2.4589021,1.473957,0.0,0.7524976,1.0294398,1.2291867,1.2243167,1.7136581,1.4237553,1.176367,1.8721532,0.0,1.3004556,1.1081699,1.2111812,1.1330935,1.2075151,1.3397475,0.0,1.9481592,0.6885574,2.2007637,3.0216255,1.3929453,1.3542876,0.0,0.4622116,1.1939213,1.8358847,1.6903142,1.8711118,1.923628,2.2813392,1.2887937,2.6806188,0.0,1.1649821,0.0,0.0,0.0,1.846361,0.0,0.0,2.1587656,0.0,2.0589797,1.7248365,0.0,0.0,0.63980734,1.80123,0.0,1.4270755,0.7371455,0.0,0.8966034,0.0,0.0,1.7031515,0.0,0.92689574,0.0,1.3258681,0.0,1.928493,0.0,1.0713135,1.2322553,1.3041067,1.410598
GAGE13,0.0,0.0,2.4208653,0.0,2.5914884,2.9391136,0.0,4.0003633,0.0,2.8357713,2.5014586,2.148846,0.0,2.2746131,1.5734984,0.0,0.0,2.7511365,2.6583772,2.3154027,2.6655135,0.0,0.0,0.0,2.4137166,2.6552906,2.7280388,3.7373753,0.0,0.0,0.0,2.6508958,2.188624,2.4997258,0.0,0.0,0.0,1.7362224,3.2106798,0.0,2.2853148,0.0,3.1900606,3.4235265,2.1842058,0.0,0.0,3.2851305,3.353195,2.595518,1.3355273,0.0,2.5962288,2.1904097,2.080568,0.0,0.0,2.4886768,2.879928,3.3930628,0.0,0.0,0.0,0.0,2.990258,3.0717795,0.0,2.71776,0.0,0.0,0.0,2.9189517,2.6083632,2.8287828,3.7425163,2.1950161,3.280371,3.0867949,0.0,0.0,2.899169,2.2181737,2.4754536,1.8596847,2.1469855,0.0,2.5713174,0.0,2.6198058,1.564621,0.0,0.0,0.0,2.3787193,2.1486554,2.3162522,2.497961,0.0,1.8315142,0.0,2.513924,2.3179214,0.0,0.0,1.5147992,2.6674786,1.875083,0.0,2.196302,2.0677433,2.4186568,0.0,0.0,0.0,0.0,0.0,0.0,1.4173281,0.0,2.6839852,3.019831,0.0,0.0,2.232117,3.3405826,2.7093363,0.0,2.851591,3.0361526,3.3057194,3.3903925,0.0,2.9475615,0.0,0.0,0.0,2.4692476,1.332023,2.4841542,1.8574083,0.0,0.0,0.0,0.0,0.0,0.0,3.1313827,2.3352492,0.0,0.0,0.0,0.0,0.0,2.3048437,0.0,0.0,1.8904436,0.0,3.1156926
JADE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6509692,0.6721461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61804247,0.0,0.6237967,0.0,0.87543654,0.0,0.0,0.0,0.0,0.0,0.0,0.90656406,0.88715947,0.0,0.0,0.0,0.0,0.0,0.0,1.0379364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683865,0.855231,0.0,0.0,0.0,0.0,0.0,1.0798558,0.0,0.0,0.0,0.0,0.0,0.0,0.75446886,0.0,0.0,0.0,0.0,0.80481964,0.0,0.0,0.0,2.2913754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49271515,0.46348906,0.0,0.0,0.0,0.0,0.0,0.0,0.32037663,0.0,0.0,0.4314408,0.0,0.0,0.0,0.0,0.97182435,0.66577923,0.0,0.0,0.4766284,0.0,0.0,0.0,0.46233192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78560835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4556701,0.0,0.0,0.0,0.6433644,0.0,0.0,0.0,0.0,0.0,0.0
