,9CL_Bc74_Bc01,9CL_Bc74_Bc02,9CL_Bc74_Bc03,9CL_Bc74_Bc04,9CL_Bc74_Bc05,9CL_Bc74_Bc06,9CL_Bc74_Bc07,9CL_Bc74_Bc09,9CL_Bc74_Bc10,9CL_Bc74_Bc11,9CL_Bc74_Bc12,9CL_Bc74_Bc14,9CL_Bc74_Bc16,9CL_Bc74_Bc19,9CL_Bc74_Bc21,9CL_Bc74_Bc22,9CL_Bc74_Bc23,9CL_Bc74_Bc24,9CL_Bc74_Bc25,9CL_Bc74_Bc26,9CL_Bc74_Bc30,9CL_Bc74_Bc32,9CL_Bc75_Bc01,9CL_Bc75_Bc03,9CL_Bc75_Bc04,9CL_Bc75_Bc05,9CL_Bc75_Bc06,9CL_Bc75_Bc07,9CL_Bc75_Bc08,9CL_Bc75_Bc09,9CL_Bc75_Bc11,9CL_Bc75_Bc12,9CL_Bc75_Bc13,9CL_Bc75_Bc14,9CL_Bc75_Bc15,9CL_Bc75_Bc16,9CL_Bc75_Bc17,9CL_Bc75_Bc18,9CL_Bc75_Bc19,9CL_Bc75_Bc20,9CL_Bc75_Bc21,9CL_Bc75_Bc22,9CL_Bc75_Bc24,9CL_Bc75_Bc25,9CL_Bc75_Bc27,9CL_Bc75_Bc28,9CL_Bc75_Bc30,9CL_Bc75_Bc31,9CL_Bc75_Bc32,9CL_Bc76_Bc01,9CL_Bc76_Bc02,9CL_Bc76_Bc03,9CL_Bc76_Bc04,9CL_Bc76_Bc05,9CL_Bc76_Bc06,9CL_Bc76_Bc07,9CL_Bc76_Bc08,9CL_Bc76_Bc09,9CL_Bc76_Bc10,9CL_Bc76_Bc11,9CL_Bc76_Bc12,9CL_Bc76_Bc13,9CL_Bc76_Bc14,9CL_Bc76_Bc16,9CL_Bc76_Bc17,9CL_Bc76_Bc20,9CL_Bc76_Bc21,9CL_Bc76_Bc22,9CL_Bc76_Bc23,9CL_Bc76_Bc24,9CL_Bc76_Bc25,9CL_Bc76_Bc26,9CL_Bc76_Bc27,9CL_Bc76_Bc28,9CL_Bc76_Bc31,9CL_Bc76_Bc32,9CL_Bc77_Bc01,9CL_Bc77_Bc02,9CL_Bc77_Bc03,9CL_Bc77_Bc04,9CL_Bc77_Bc05,9CL_Bc77_Bc09,9CL_Bc77_Bc10,9CL_Bc77_Bc11,9CL_Bc77_Bc12,9CL_Bc77_Bc13,9CL_Bc77_Bc14,9CL_Bc77_Bc15,9CL_Bc77_Bc16,9CL_Bc77_Bc17,9CL_Bc77_Bc20,9CL_Bc77_Bc21,9CL_Bc77_Bc23,9CL_Bc77_Bc24,9CL_Bc77_Bc25,9CL_Bc77_Bc26,9CL_Bc77_Bc28,9CL_Bc77_Bc29,9CL_Bc77_Bc30,9CL_Bc77_Bc31,9CL_Bc77_Bc32,9CL_Bc78_Bc01,9CL_Bc78_Bc02,9CL_Bc78_Bc03,9CL_Bc78_Bc04,9CL_Bc78_Bc05,9CL_Bc78_Bc06,9CL_Bc78_Bc07,9CL_Bc78_Bc09,9CL_Bc78_Bc10,9CL_Bc78_Bc11,9CL_Bc78_Bc12,9CL_Bc78_Bc13,9CL_Bc78_Bc14,9CL_Bc78_Bc15,9CL_Bc78_Bc16,9CL_Bc78_Bc17,9CL_Bc78_Bc18,9CL_Bc78_Bc19,9CL_Bc78_Bc20,9CL_Bc78_Bc21,9CL_Bc78_Bc22,9CL_Bc78_Bc23,9CL_Bc78_Bc24,9CL_Bc78_Bc25,9CL_Bc78_Bc26,9CL_Bc78_Bc27,9CL_Bc78_Bc28,9CL_Bc78_Bc29,9CL_Bc78_Bc30,9CL_Bc78_Bc31,9CL_Bc79_Bc01,9CL_Bc79_Bc02,9CL_Bc79_Bc03,9CL_Bc79_Bc04,9CL_Bc79_Bc05,9CL_Bc79_Bc07,9CL_Bc79_Bc08,9CL_Bc79_Bc09,9CL_Bc79_Bc10,9CL_Bc79_Bc11,9CL_Bc79_Bc12,9CL_Bc79_Bc13,9CL_Bc79_Bc14,9CL_Bc79_Bc15,9CL_Bc79_Bc16,9CL_Bc79_Bc17,9CL_Bc79_Bc18,9CL_Bc79_Bc20,9CL_Bc79_Bc22,9CL_Bc79_Bc23,9CL_Bc79_Bc24,9CL_Bc79_Bc25,9CL_Bc79_Bc26,9CL_Bc79_Bc27,9CL_Bc79_Bc28,9CL_Bc79_Bc30,9CL_Bc79_Bc31,9CL_Bc79_Bc32
TOGARAM1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.491,2.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.521,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
FAM72A,0.0,0.0,1.0,6.866,1.0,5.061,0.0,3.481,3.0,4.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.862,9.725,2.497,0.0,2.0,5.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.982,8.101,2.309,0.0,0.0,3.054,1.478,1.999,0.0,1.465,5.893,6.568,2.0,1.277,1.184,0.0,0.0,0.0,3.0,2.417,0.0,0.0,6.467,4.027,1.0,0.0,7.313,1.763,0.0,0.0,0.0,1.478,8.0,2.505,4.213,0.0,1.478,3.0,6.0,0.0,2.534,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.364,1.505,0.0,5.469,5.922,3.929,2.504,2.651,1.792,1.0,0.0,0.0,3.054,0.0,10.042,0.0,13.202,0.5,0.0,1.5,1.999,6.084,1.0,5.213,0.0,1.898,0.0,5.077,12.078,3.694,2.098,6.594,9.0,0.0,0.0,12.651,0.0,6.307,0.0,0.0,2.0,3.0,5.74,0.0,0.0,7.983,0.0,0.0,0.0,7.48,0.0,8.867,2.0,0.0,0.0,0.0,11.663,0.0,7.14,5.051,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.58,1.798,0.0,4.101,0.0,0.0,2.0,0.0,0.0,2.016
CTSB,0.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,9.0,2.869,5.0,1.0,2.078,4.0,0.0,3.0,2.655,0.0,3.0,0.0,3.0,4.241,4.0,3.156,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,5.303,4.0,7.0,2.655,4.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,1.493,0.0,0.0,7.0,1.0,1.0,7.0,4.709,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2.655,2.0,0.0,5.0,1.314,3.0,2.76,2.0,0.0,1.0,2.0,0.0,10.0,2.0,1.0,0.0,6.0,2.465,1.0,0.0,1.0,3.28,1.706,6.841,1.0,3.0,2.655,0.0,0.0,9.0,0.0,1.0,2.0,9.0,1.0,1.0,1.089,0.0,0.0,0.0,5.719,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.532,1.0,1.0,1.0,1.0,3.237,1.0,4.0,2.655,0.0
ZNF800,0.0,3.0,2.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,3.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,5.0,1.0,2.0,0.0,2.0,0.0,2.0,4.0,1.0,8.0,4.026,5.0,2.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,5.0,4.758,1.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
ATF6B,0.0,1.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.5,0.0,0.5,0.0,0.0,2.25,0.5,0.0,0.0,0.0,0.25,1.25,0.0,0.0,0.5,1.0,0.688,1.667,0.75,0.0,1.25,0.292,0.5,0.5,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.264,0.5,0.0,0.25,1.75,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.25,0.0,3.0,0.667,0.0,0.75,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.25,0.25,0.333,0.0,0.0,0.0,1.0,0.0,0.5,0.25,0.5,0.25,0.0,0.0,0.5,3.0,0.25,0.0,0.0,0.25,1.0,1.0,0.0,0.25,0.5,0.0,0.75,0.0,0.25,1.0,0.0,0.0,1.75,1.0,0.0,0.0,0.75,0.25,0.333,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.25,1.0,0.0,0.75,1.0,0.0,0.0,0.292,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,1.0,0.75,0.0
AKR1B1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
G3BP1,2.0,4.0,13.0,35.002,11.0,1.0,3.0,0.0,6.0,3.0,2.0,6.0,8.0,6.0,6.0,6.0,3.0,9.0,11.0,5.0,6.0,6.0,13.0,7.0,4.0,2.0,5.0,3.0,11.0,7.0,3.0,5.0,9.0,16.0,4.0,5.0,2.117,5.0,3.0,6.0,11.107,10.0,5.0,3.0,4.0,3.0,2.0,8.0,9.0,8.0,5.0,2.0,6.0,20.957,10.0,5.0,4.0,8.0,4.0,6.0,1.0,11.0,4.0,6.0,5.0,4.0,7.0,6.0,2.0,6.0,7.0,2.0,4.0,4.0,5.0,3.0,2.0,8.0,2.0,10.0,5.0,6.0,16.021,22.0,17.0,11.0,12.0,19.0,5.0,9.0,12.546,0.0,10.0,3.0,35.0,24.001,23.0,17.0,24.0,5.0,16.0,4.0,2.0,6.0,9.0,11.0,16.0,3.0,8.0,9.0,18.001,5.0,15.0,6.0,2.0,11.0,10.0,14.0,6.858,5.0,14.128,4.0,1.0,8.0,0.0,8.0,5.0,2.0,4.0,7.0,1.0,6.0,5.0,10.0,6.0,9.0,20.0,6.0,10.0,18.0,5.0,1.0,2.0,2.0,9.0,7.0,7.0,7.0,1.0,9.0,2.0,5.0,12.0,3.334,10.0,2.0,6.0,5.0,8.0
RPP30,0.0,2.0,1.0,8.0,7.0,0.0,3.0,0.0,1.0,3.0,0.0,9.0,3.0,4.0,0.0,4.0,3.0,3.0,3.0,6.0,2.0,4.0,0.0,3.0,6.0,1.0,2.0,0.0,5.0,3.0,9.0,6.0,5.0,5.0,0.0,4.0,2.0,4.0,1.0,3.0,8.0,5.0,3.0,10.0,4.0,1.0,2.0,5.0,5.0,1.0,2.0,0.0,3.0,9.0,2.0,7.0,4.0,8.0,3.0,1.0,0.0,3.0,2.0,7.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,7.0,5.0,6.0,5.0,3.0,0.0,1.0,8.0,13.0,4.0,4.0,4.0,4.0,3.0,10.0,3.0,1.0,5.0,1.0,7.0,6.001,5.0,5.0,8.0,2.0,4.0,8.0,1.0,4.0,1.0,10.0,2.0,3.0,0.0,1.0,6.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,3.0,0.0,5.0,0.0,9.0,3.0,7.0,4.0,2.0,1.0,3.0,4.0,6.0,1.0,2.0,1.0,1.0,3.057,7.0,1.0,4.0,4.0,2.0,9.0,2.0,6.0,0.0,1.0,6.0,2.0,0.0,2.0,1.0,2.0,6.0,5.0,4.0,0.0,1.0,5.0,11.0
RHAG,10.0,26.0,12.0,78.0,43.0,17.0,7.0,7.0,16.0,20.0,9.0,18.033,28.0,25.0,13.0,11.0,24.0,30.0,24.0,11.0,39.0,2.0,29.0,24.0,29.0,12.0,25.0,49.0,17.0,18.0,18.0,49.0,32.0,42.0,20.0,43.0,12.0,14.0,12.0,22.0,30.01,21.0,22.0,11.0,42.0,18.0,11.0,24.0,23.0,28.0,22.043,18.0,5.0,19.0,22.0,39.0,8.0,12.0,24.0,32.0,61.0,23.0,26.0,25.0,12.0,13.0,33.999,16.0,11.0,30.0,14.0,19.0,22.0,8.0,23.0,37.0,4.0,13.0,16.0,15.959,10.0,16.0,29.0,85.99,40.847,34.0,44.0,49.0,30.0,19.0,8.0,6.0,20.0,20.0,63.0,51.0,56.0,46.0,99.0,48.0,30.0,32.0,7.0,21.0,36.081,34.0,25.0,21.0,39.993,11.0,39.843,1.0,28.0,12.0,5.0,69.0,30.0,17.02,18.0,19.0,30.0,29.0,10.0,12.0,18.114,7.0,1.0,15.0,11.0,30.0,26.0,13.0,34.0,50.0,14.0,13.0,91.0,13.0,33.0,35.028,28.0,35.0,20.0,7.0,10.0,14.0,10.0,10.0,22.0,14.0,10.0,14.0,29.0,24.0,18.0,9.0,22.0,26.0,13.0
HNRNPM,7.0,17.926,9.046,33.0,53.0,7.0,22.0,9.0,18.0,18.0,12.0,28.99,29.189,18.0,18.0,12.0,27.414,31.0,31.0,53.404,24.0,8.0,16.377,29.0,21.0,19.0,36.0,7.881,35.0,33.0,11.0,51.0,59.776,31.0,15.0,14.0,13.0,27.0,15.0,14.0,16.0,29.0,33.0,25.0,25.0,29.983,27.0,24.0,22.0,36.0,24.0,5.0,10.0,68.932,19.0,25.0,24.007,24.0,23.0,15.0,8.0,23.0,17.0,28.0,22.22,31.0,31.342,14.0,27.0,29.0,16.0,20.0,8.134,6.462,26.0,14.0,9.0,17.01,10.0,31.535,11.0,42.0,45.475,40.0,73.0,45.619,39.0,38.0,28.0,31.318,26.0,11.0,46.0,17.0,32.0,58.0,39.0,47.0,37.0,25.473,23.0,8.0,8.019,16.0,40.0,33.0,43.0,19.0,24.92,16.0,35.0,18.0,32.0,15.0,15.0,34.09,25.033,22.0,28.533,28.0,33.006,3.002,26.0,14.0,11.0,23.976,18.0,21.0,23.0,34.0,14.344,25.0,24.228,13.8,20.921,25.0,69.0,39.976,30.0,34.0,18.227,36.178,27.0,16.0,30.0,23.0,18.0,23.175,8.0,26.0,20.0,12.0,20.0,16.0,33.0,5.0,33.0,27.0,20.0
TUBB1,0.0,0.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.051,1.004,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.022,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.002,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
REL,0.0,0.0,2.326,11.44,14.986,0.0,0.0,1.185,0.0,1.209,1.521,1.099,1.49,2.533,2.047,1.888,0.0,2.766,8.661,7.907,0.0,1.154,7.331,1.196,5.639,1.066,2.514,0.0,1.314,0.0,2.157,1.256,0.0,0.0,0.0,0.0,1.282,2.848,0.0,0.0,3.213,2.292,6.39,2.472,0.0,2.339,0.0,2.611,0.0,2.795,8.426,3.062,1.126,22.528,2.762,2.974,1.187,2.298,3.048,3.384,0.0,1.261,1.681,1.038,1.639,0.0,0.0,0.0,1.195,0.0,2.79,1.516,4.581,6.308,4.214,1.543,0.0,0.0,2.571,4.139,1.531,3.745,0.0,1.681,11.645,2.607,6.121,3.646,2.544,12.358,4.099,0.0,1.187,1.034,6.404,5.747,10.054,5.844,5.398,6.316,0.0,2.742,1.235,2.492,2.665,3.876,4.615,0.0,9.645,1.096,13.665,17.876,4.671,1.979,0.0,1.353,2.433,6.326,4.674,4.606,9.794,5.987,2.631,15.536,0.0,2.003,0.0,0.0,0.0,6.757,0.0,0.0,6.361,0.0,4.694,4.255,0.0,0.0,1.173,8.77,0.0,3.423,1.0,0.0,1.321,0.0,0.0,3.366,0.0,1.235,0.0,1.156,0.0,4.642,0.0,1.089,2.952,2.518,2.704
GAGE13,0.0,0.0,12.19,0.0,20.648,11.77,0.0,24.476,0.0,11.218,6.971,8.257,0.0,7.529,2.526,0.0,0.0,17.153,16.648,16.148,13.929,0.0,0.0,0.0,11.897,13.026,16.516,21.193,0.0,0.0,0.0,23.74,16.736,19.606,0.0,0.0,0.0,4.124,18.171,0.0,12.227,0.0,22.476,32.552,11.863,0.0,0.0,33.182,26.159,14.148,2.802,0.0,10.621,24.265,10.369,0.0,0.0,14.837,23.806,22.883,0.0,0.0,0.0,0.0,18.065,19.785,0.0,12.558,0.0,0.0,0.0,19.499,10.173,12.18,39.618,6.917,5.757,12.264,0.0,0.0,12.318,8.081,16.194,15.613,15.069,0.0,18.976,0.0,15.143,4.37,0.0,0.0,0.0,5.626,20.054,21.864,24.659,0.0,12.621,0.0,13.989,9.398,0.0,0.0,4.492,22.153,9.042,0.0,12.813,7.64,17.406,0.0,0.0,0.0,0.0,0.0,0.0,3.752,0.0,11.435,32.65,0.0,0.0,9.508,12.138,12.73,0.0,12.83,15.487,33.259,20.408,0.0,14.996,0.0,0.0,0.0,26.803,2.584,14.387,9.377,0.0,0.0,0.0,0.0,0.0,0.0,12.989,6.994,0.0,0.0,0.0,0.0,0.0,7.124,0.0,0.0,6.833,0.0,18.806
JADE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LIN28B,2.0,1.0,1.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,6.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,3.084,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.013,4.0,0.0,4.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,2.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,9.0,3.0,3.0,6.254,2.0,1.0,4.0,0.0,1.0,0.0,6.0,4.0,6.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,6.0,5.0,1.0,0.0,0.0,16.0,1.0,2.0,4.0,0.0,4.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,2.043,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
MS4A4A,2.0,0.0,0.0,1.348,0.0,0.0,0.0,0.0,0.0,1.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,3.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958,0.0,0.0
RAB40B,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
